edge_role	core_subtree_id	baseml_subtree_id	node_id	descendant_tip_hash	descendant_n_tips	old_branch_length	new_branch_length	scale_multiplier	scale_source_core_ids	changed
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1931-0539	00ee067be5466d4fd4044fbf8c07f2cec6e1ccce65e32da0a3e8bef8bbd7528f	1	0.00055	0.00051	0.927272727273	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010814	73f6f22150c4c4099ff147ce55be2339b2b9f02f5ddbcc0b0ebcbd7175a0a1fe	2	0.00055	0.00057	1.03636363636	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010809	66853abc80c120546dda1216157f916542511bf16ce1748e2a82b03584f5eebc	7	0.00055	0.00034	0.618181818182	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1916-8185	6a2fec41b605ec522c8854a7a47ed1df3702bc8947b967653c73bb4db77e5d34	1	0.00055	0.00054	0.981818181818	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1942-2232	73ce771e4079966c31b663c3e662081c68934e31bc69b9ad68573428bc7a2678	1	0.00055	0.00055	1	[]	false
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010816	461604ed6d5294e2c805967026f98e705716ba0463666c3c597c5ea286c7ec46	2	0.00055	0.0006	1.09090909091	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1939-4058	a4d359ec5d9685ab2cec6e6b9a16b8ff809350bf3fdbefeb3d7112c963163b5b	1	0.00055	0.00063	1.14545454545	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1915-3372	d16ae16b7ef42f33c0932a3b1f7c2dcb11e88efcdcd70727127a628a43bb3e86	1	0.00055	0.0006	1.09090909091	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010817	83a331c4934210fc3b8726b1e757ecd4a8ab7a85694040cabf383f2011f92f33	2	0.00055	0.00041	0.745454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010815	5193306ee6fff50638c7539d823fc2bb5c5d356e53a984f4bd6ceae1620c27d0	4	0.00055	0.00054	0.981818181818	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010808	5d193adb76cd99106cdd56bd6fd5bdb6a249772e04dd9626d7fd5338a161a628	11	0.00055	0.00037	0.672727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010734	fea6ea707d627d712aa8d7defd2d1c08f47e667c5815b86dccfd7be7599d3edd	85	0.00055	0.00063	1.14545454545	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010725	639bffd42a2dd4bf576b503269f35f71ffc66530de5adfdbd51f562ea47fedba	94	0.00055	0.00046	0.836363636364	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010723	83303758fbed940c4322599644f0b1f106541cac02a3b990d9d53505e2a8e818	96	0.00055	0.00036	0.654545454545	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::HLM177	586ad079948c3691fae9a4e07e6f6461a15e713be09df243065b52a5acd1abb8	1	0.00055	0.00072	1.30909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1921-0938	6dffab31ff2dda60fc0c9736e86b5e7285700390916c72674e3cdd5c0f5d4398	1	0.00055	0.00055	1	[]	false
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010820	b11a79b050489912810d61a546f7b32fe5a8bddf47dcbb1542fc92ae4abbf074	2	0.00055	0.00031	0.563636363636	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1938-1027	7993dfd2085e51566766a0e8c21bd538d8faa8f7cf24466831e27f2b54041c59	1	0.00055	0.00045	0.818181818182	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010819	ab79d4c330f978a14e35b1e2564dacb3d3ca1b96f3cbcff6053d4ccf0a77f8ad	3	0.00055	0.0004	0.727272727273	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1924-2786	00dc901696675d09b61b5aff44ced1a5532bfcdafa28bc1da764fac2e3ed0bc6	1	0.00055	0.0006	1.09090909091	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010818	a5aa00bbc1e15d20481a964ff41a1c3ca933763db2015fc5190ed317f4730f9f	4	0.00055	0.00047	0.854545454545	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010722	f7658c3e170d86148d0369b0fca9e21527ceb768caa25fecca54566e1fe46aeb	100	0.00055	0.00079	1.43636363636	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010721	02fbc0550a752687734aa9792ef1412955e45981e017dd0fdb879869a4e84ab6	101	0.00055	0.00071	1.29090909091	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010701	f6c8b96e5114973da8b3d5be1466fbe3df794505b84eb924d05e81ec3985425b	121	0.00055	0.00073	1.32727272727	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MG272902	ca8383fc2ab61687370f793b9b6bd31473accc6e96cefb66d2b7cb337b4ffa2d	1	0.00055	0.00061	1.10909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1918-1030	e98c7562ebb50d2bfbaf9b486e4bd8f296a2ae809ae7ec430f1327f9b9494c9d	1	0.00055	0.00038	0.690909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1938-5162	e84772d6c63831aa36ba772e838459b79318f5fae80fe2e7bd8bb80488633d02	1	0.00055	0.00053	0.963636363636	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1912-1371	c08435bdbfe06391db1990f5b94d0b9e7799230ae1600a067078ccdedbdb24a9	1	0.00055	0.00037	0.672727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010825	6475839d37e2e94d5e100b5260049e6cdc4a149f4c58a7aec2baeb6d36f98f64	2	0.00055	0.00075	1.36363636364	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010824	737c268db7b656a000b85c9e130549da72855292b72f49b99d62bbf6842e2ce9	3	0.00055	0.00064	1.16363636364	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010823	16cf2ba5ae7cf6cd63d4667311576d2ebe991f1c788443e206849ebe21b32697	4	0.00055	0.00067	1.21818181818	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KX456673	c3269f75f1ffcd438c0199718504b4d212902c98da59b3bf562fbf70fc6c5015	1	0.00083	0.00082	0.987951807229	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KT726059	0556ccc8692054c2a9e65d935d084c28f874581a11337cf94df6b74ea894fcfc	1	0.00055	0.00063	1.14545454545	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KT726073	1da686bed85a297d0ac8b1a90cdc007b3ce6e48dfc837b3c56084a64116248df	1	0.00055	0.00079	1.43636363636	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010830	fba0f0c65af46558c2ea8b19bf06973ad66a7ef5057bdf17742ea6fbef964a5c	2	0.00055	0.00066	1.2	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1928-4212	991fd5a1675f2abce26c11b3a3544b186c51ba74150a53f108a20e7d9b4cb8a9	1	0.00055	0.00039	0.709090909091	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1925-2235	eca4b31b678e93ba68cae30592fb61ec3132c0c85a655c4bd66c8e3939f2b3a0	1	0.00055	0.00058	1.05454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010835	27cb8f8e773687e29da918c970dbbe62b84109edef00a90dbbf6d0bc804f0875	2	0.00055	0.00057	1.03636363636	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MG272874	01d9e179011178ea3f04a4c1a5f3206a886455c801e69ee566e0938a857b16fb	1	0.00055	0.00042	0.763636363636	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010834	fa91486b01518b053185ebc0a9c288e941eaf2d89c880fcd9c2ba0811aa7a98e	3	0.00055	0.00049	0.890909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1895-6509	ee208ed24fceb60e6b7bc1a11aa806c3067bba00fb811ceacade05f341beefa2	1	0.00055	0.0008	1.45454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010833	f88ab75463a0186959c6bd68b2fa0eb6105691ca3428e82a8ca4b7c8daa8299d	4	0.00055	0.00065	1.18181818182	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1911-5400	91e97d36b4f023eade8d9ba52f94e5d94b1f90c699bf036a617152f3f75b2445	1	0.00055	0.00049	0.890909090909	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010832	b6d71275183e1afd3308691ee4f66d556ac7cdb1c62e28bc187d5eeb792c83db	5	0.00055	0.00061	1.10909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1928-6988	d5af5a2fca3ab10e46e065e499635144a247f316e88d5d78abe17253912ca9e5	1	0.00055	0.00064	1.16363636364	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010831	146634083036e1d119552ccf83b91cbfce250d752a834ea5d3b081084b5ebd4a	6	0.00055	0.00044	0.8	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010829	5d457bb7eb53d2f0f9b26183d280ea4f9ef3aa1a5a33746311a3a7b7c78b7587	8	0.00055	0.00057	1.03636363636	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MPG-HNZ-011A	85018176f2176aba4423383948ea769d85649cce0faf8d21135df5b93864a9d4	1	0.00055	0.00065	1.18181818182	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MPG-HNZ-121A	b3d558120712cbfa9174614ae9f1260e28a66626d73bbe27b2d691a7972ac399	1	0.00055	0.00051	0.927272727273	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010838	f1d8b38ba331c621cd6a6b64b90907f165d5c2cdf96edb07219c37eabe7fe810	2	0.00055	0.0005	0.909090909091	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1927-8198	a5ca41997442f5a62541f2a4c242bb1a01ea58d218023eb0d8efe6c1c183ac15	1	0.00055	0.0004	0.727272727273	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1931-3806	0b9fa492ddaa2e9d55cefbcf1d4e9ea0ee9f00064dfd6ecb7727196136b37b06	1	0.00055	0.00048	0.872727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010839	d46b26b1214070cde874195f2e1a2f7207c158e4d60e6f8e0d86098d3fb09823	2	0.00055	0.00055	1	[]	false
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010837	dc8172388eaeb2c7f40cd078c4215120d95755ec11300f266919815fadf7f8ec	4	0.00055	0.00062	1.12727272727	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MPG-HNZ-203A	6f29dbb7ac08e5c3c21c258e96000a6ce79c55752ede774daf30c504fa84ee16	1	0.00055	0.00061	1.10909090909	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010836	e6bd5ecbf78ea9342c52fba3f04f198f9f3ca5e8ddb0e606655fe7bb2e4c83a4	5	0.00055	0.00049	0.890909090909	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010828	874de4a320895cafde6fed05b075c35ef6976c24dee0263db94cbd458acd0077	13	0.00055	0.0008	1.45454545455	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::JX462682	2c34703570dd6e8702305a18fb20ecdce97d4a076a5d446de15be6e4475195bf	1	0.00167	0.00163	0.976047904192	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1929-8370	52daf71d6016b785dd3a668e9ce6c29c4935b3c5f68fce88ccffe689e35d848d	1	0.00055	0.00052	0.945454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010840	d6a2c8d4dd4dbb2e57b807501b94c23f8bef9b4f35eb44c183d0d57d2a723608	2	0.00055	0.00069	1.25454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010827	445364aa44b2f2878d7b59aae7935b569c62c6caa82bf5f71882df2660379a3e	15	0.00055	0.0005	0.909090909091	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010826	42c713f6e7133ac5c16f2731e91071ae1750b9f4f5aeae4f8fcd079166ff0ef5	16	0.00055	0.00066	1.2	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010822	f93200af10808c79261e97082cefe71c7f9fa30e5f905d2e7b361641d66e1526	20	0.00055	0.00075	1.36363636364	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1933-4191	1c9a498deb08e9b9168f1c44166be01061e4d8ec4b6061cd745b35926f3ff80a	1	0.00055	0.00055	1	[]	false
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::FJ748720	52341ea23940050c01a731eb39c7b11e540f15d2d9be53795fb0bd388b365f14	1	0.00055	0.00037	0.672727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010842	82b6683ee93459aea817d0b6693d41eb259af4c6878b72819a6d867bd3d2e703	2	0.00055	0.00041	0.745454545455	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KX456824	4fae475f04e4bed88d0eb97b11122f704dd4b0b70a536585efd259bcf472c105	1	0.00055	0.00042	0.763636363636	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1925-3546	c1591c85d621e4e2478fe5b4ca06f2be3716f06edfb3a8dc959e118804d35279	1	0.00055	0.0008	1.45454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010843	1236dd36d4f09e9435b2b5ce273a5d2dfb6c58ab0a08794e03cc7a702640d469	2	0.00055	0.00039	0.709090909091	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010841	601c0f23d2bfd8f6f05f58f3346ae1e5bbe2bfab0405e322866bbf7e60c47554	4	0.00055	0.00061	1.10909090909	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010821	0b0f588509d1ea3660fded5842349104a1553b38be738a14238014db124052d2	24	0.00055	0.0004	0.727272727273	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010700	529c945329525da8a475311828f45e25a48899a455264ee3f61bba7083455527	145	0.00055	0.00061	1.10909090909	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010699	5049c35b6d721de53160fdd147a02635052820fc9902ba959d778a4a64db0fd2	146	0.00055	0.00082	1.49090909091	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010698	07276b580c0e0fe0d481e70ec2fcf7f8687591d592995bb8a331f8e42d641101	147	0.00055	0.00072	1.30909090909	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010684	0a74a604f7b7d1dd106a14c42cfc2b2455a7d03cc469e971a3d69fedab0909dd	161	0.00055	0.00086	1.56363636364	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1926-2579	f5178f3cf5bbcda8bc792bc46a47aaf6b68d7a4e0a4fa75371bf608d5f554975	1	0.00055	0.00059	1.07272727273	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1910-4077	139fb299bac985094631815dc3d0661d44258b0ca0c5f58fb347a0fdf58b0155	1	0.00058	0.00065	1.12068965517	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010844	80adb3615f41d28402559f5fd02a0a2047cfa8f6e29f4a4612a015e0f2c800ff	2	0.00055	0.00055	1	[]	false
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010683	b1d16bd0357185d011ddb4570a7242a0bee10e89656f907431c57add934bc78c	163	0.00055	0.00046	0.836363636364	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010682	9ed5c5936f93147898e2e066b769a8ca7689baf5c8fe420af2bb48f187e425b2	164	0.00055	0.00053	0.963636363636	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010679	4e310aeff18b7b73f2e3ccf685c1998e72ef69f759d2d801e14ad875856d540f	167	0.00055	0.00038	0.690909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1948-5077	d0bac3c5e6710c20dd28743495ebc6b19be19c69138de860ab981f29f26d923b	1	0.00055	0.00066	1.2	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1921-6312	273d8b93a40825ab5aeda997b304c0fe139679a771d3a8a9e6fb9c32956c589b	1	0.00055	0.00063	1.14545454545	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1914-3618	38916771d2ade426855ce08b22561ef5d6cde965103aeb6368870c64f6c287b0	1	0.00055	0.00074	1.34545454545	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010849	b95c9e30eb23614fd040add1e15f9d00884d70158f253e8fbaba24b2073fa7be	2	0.00055	0.00059	1.07272727273	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010848	5b2562e473196473428f9fd33c04c4c5e424235a4b0938e4326011aaf31651c7	3	0.00055	0.0004	0.727272727273	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1921-5490	aee54fcbaf4f9a89ccc570177c2b7f29076b44c1a189245ae2c40da4a6c5c22d	1	0.00055	0.00049	0.890909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1926-5358	ef2e2c5e32e10f9d0c9a79807f2e168db3b04d80f40656146aea7e6782ea6d3f	1	0.00055	0.00091	1.65454545455	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MH449429	2f2e5220a0eec01b51e7c479fc874c0bd368b6b41b394e6c252c6677fd43f5f4	1	0.00055	0.00051	0.927272727273	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1921-5179	ce00e2483c168e5e70a37fd8c05ea4378a3b5b782ef47028db66559d20294892	1	0.00055	0.00052	0.945454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010852	ac71c7c5a1aa86657c9064874edc867b2f3a40d15a43787795142e1a2d93d142	2	0.00055	0.00037	0.672727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010851	bbe3af4d0c2e002638c7fc8bbb2d00d705f39809b09a934a72e26af581a81f0e	3	0.00055	0.00066	1.2	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010850	e91c00afa1d73c7635e13a2e5a29a5ca83d96581e44bdf1cd7325ba0ebb10660	4	0.00055	0.00057	1.03636363636	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010847	02489125557d9db716497b27a113ec1d763ee69b95444ae3813478fefdbf575c	7	0.00055	0.00065	1.18181818182	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1921-8538	30f1df481ccb92243b47f4f602e519d68d5fe3bbe553efbe096dbcead1896b23	1	0.00055	0.0005	0.909090909091	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MH449394	fc06d200d55ff3280005014cdef97eee8025553cecec05a1e702223b3b66683a	1	0.00055	0.00058	1.05454545455	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1905-0671	d8e53b9e16c2b6a31e437922cbda3fa248c58758296e0fe03e12f7fe316d01f6	1	0.00055	0.00047	0.854545454545	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1922-0234	790ef0970c684063e555c4dc2bdfbafb1794145d89fe9239555eed124a16694b	1	0.00055	0.00061	1.10909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1919-2852	3a9dbe779f890673d351685c07e9c726069ae5fd45c92a6f9aff94ad634bbaf2	1	0.00055	0.00042	0.763636363636	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1920-6924	d5fe5900e029e152f8870326da50dd66fccd97c8f6b00bd562c8071cc02ad968	1	0.00055	0.00043	0.781818181818	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010858	830a3358913430522cffa1e2d996b50b4ff396fb609544d61f040b911004ec60	2	0.00055	0.00034	0.618181818182	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010857	384a3f1e2482375146972d8de2e22f3239d54989c34f861825aef257e51bc17c	3	0.00055	0.00037	0.672727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010856	cfa5548d75451378eb6b8b66124e9e057bd1a8344c7be58acb5b52e4faa41ba8	4	0.00055	0.00043	0.781818181818	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010855	5a96e23215ff1825040ac44c9c59b3233b4fb3d06da3e4a58f72971050a93c4c	5	0.00055	0.00032	0.581818181818	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010854	d036852bb95fa58d50a1323c16c090ce1173a1789de34cc3e6a92589ff413b7d	6	0.00055	0.00044	0.8	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1934-6781	ecaf271a19ae25ef4eaf846be6612dd1aaaa76202876efa96933052402c300eb	1	0.00055	0.00041	0.745454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010853	3f3f8ba91fd40a4d648a9c4cc963f45b475776d9a6b319e5130bb83ef6a2ef74	7	0.00055	0.00063	1.14545454545	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010846	a0142f6b0b989ffda1bd4467823ae91b55469f2b39b8ffdeeacfab5755af1e2f	14	0.00055	0.00038	0.690909090909	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KX456759	222dd39b153b1697828f27020dc0fa245d233ec3142bde46ad3ab8cd20fa2ad7	1	0.00067	0.00067	1	[]	false
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MT419303	0d632fece4f12c69a3c9e967155fbcb2203587bf160fb253cc9604441f3b3ba6	1	0.00055	0.00052	0.945454545455	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MPG-HNZ-002A	115e3215c3017aec8989266210ac42abb68c5f748ff0be6a5683965a34a80e3b	1	0.00055	0.00077	1.4	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1902-8960	e354629a2b1b612f58337b24b8de36031eb15f0c6634f618aecb0f98251b47e9	1	0.00055	0.0003	0.545454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010867	9c58725595214c9774e2a96dda8279b4dac8c3b5b1d2418333fecde876b5416a	2	0.00055	0.00059	1.07272727273	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010866	3e301ec99b36bb6117bd083f8a9bfb3b253a5f0a028dca0559df12b5e818ed60	3	0.00055	0.0006	1.09090909091	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::HG02153	e1b93efca52b3dae09b6116b1d9cb6a8d201e7ed62d7ec6d70b85bd2228a47c9	1	0.00055	0.00033	0.6	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MT419226	41a7aedd316ed4bd6186982993c7f338a948e7154c280710f33a7071a330944b	1	0.00055	0.0004	0.727272727273	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010868	1fb52da4af86ee8afd627971c10e2b0b15fff6913c31bd37ff5527604450d683	2	0.00055	0.00048	0.872727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010865	028d02b9399441aecd922124ebc2d9eef72ca82c12468d5591e22c356c90e0f0	5	0.00055	0.00054	0.981818181818	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MT419268	8161da8ab4417e51f0592f08391d40a0028997a25e7c67a7f7d2c8bb165fc45d	1	0.00055	0.00048	0.872727272727	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KX457211	a7d9fbebcb0b1012086882b58f266ed821a39bdfd96a31bf4009f2656cede1d2	1	0.00055	0.00066	1.2	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010870	ff5043f946bab9e5b2676bbbb9ca2e016a0ab37663c48145cce0e04bb2ef63b9	2	0.00055	0.00056	1.01818181818	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KT587624	7fe29b3b4f70ace64f81275014d47d6b126135b2b89076c763961caa2f5b9bad	1	0.00055	0.00086	1.56363636364	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KX457078	ef327187e406f71991798eff2e3937cb7e5bb339d940e46da46f5f12d7c0791f	1	0.00055	0.00051	0.927272727273	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::KX456799	3f5b6d9ec608369f759a861deedde2d1d4b731f25d6666d5136b372f905515e2	1	0.00055	0.00055	1	[]	false
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MT419294	5a361153614cd0eaebd0907489d073d542b5a6deb060d65d1340593cc00c09b9	1	0.00055	0.00043	0.781818181818	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010874	dda388a5b8536eeb6b4fe69ea39d31c9dadb76ae0da5f62ed260b35baa3a33c0	2	0.00055	0.00062	1.12727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010873	8c54c9c7e3767b0be749dbdf3ba498f8e405e8748764b68da55295648604eec8	3	0.00055	0.00045	0.818181818182	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010872	01758a0e9cf5b517d2c41bddda5eabc305157bea91bc02d53dc00e64f1750d7b	4	0.00055	0.00048	0.872727272727	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1920-2902	7965a2b3edc13776dc942c69d87fa089d9864356d3fb98ec7cadb0337fc8bbdf	1	0.00055	0.00039	0.709090909091	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1908-8711	17284884f2a47c1f7969346678175002514374c2cccc89c5d03240171ffbfc13	1	0.00055	0.00035	0.636363636364	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010876	5dfc0cdbb12cb6670e6be9874591d93f61dab22dfc6b4f195069db5d39f40a1c	2	0.00055	0.00066	1.2	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::MG272678	94345ec4e689425a32fcb19b0a0c90050d9eaa24f13113be85e79e4bd9e82bd3	1	0.00055	0.00062	1.12727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010875	65d4d9b480b85385c5b422cdcc4550ac39a668f1639c343f290d8aef3b6a0920	3	0.00055	0.00069	1.25454545455	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010871	ffe57c328b54b22fcc0daeed3e401075276e820a21c2e36503b1ea8e3b772fed	7	0.00055	0.00048	0.872727272727	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010869	ba1e2484a3ef1c637cd6be91de1050dadadcc78d088c349ca881b65507423747	9	0.00055	0.00078	1.41818181818	[]	true
core_internal	core_subtree_0025	baseml_subtree_0025	NODE_010864	f207c3d360db91f4db5db43136c0f7654db7569ed0e17f5fcedc7ff8da66dca9	14	0.00055	0.00052	0.945454545455	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::111-1928-4465	37ad573c15d9d03e78bb50d1e0116b58417990192ba539a0ec62ea1b4ff405c8	1	0.00055	0.00053	0.963636363636	[]	true
core_tip	core_subtree_0025	baseml_subtree_0025	TIP::HG02082	229fa55a710c85f610cd100b4db688d8910bc93f1a283c7e0fd920f0356b29ba	1	0.00055	0.00066	1.2	[]	true
